Event ID,,CompareVal,In_4010,Event Description,SNIP Level,Severity,Transaction Version,Transaction ID,ID,UPath,Name,Removed in 5010 Errata,#
39393A1,0x39393A1,39393A1_278 Req,Found in 4010,Value of element NM108 is incorrect. Expected value is 'II' when HIPAA Individual Identifier is mandated for use.,4,Error,005010X217,278 Req,NM108,"Transaction/Loop(ID=""2000C"")/Loop(ID=""2010C"")/Segment(ID=""NM1"")/Element(ID=""66"")",Identification Code Qualifier,,1673
39393A1,0x39393A1,39393A1_278 Res,Found in 4010,Value of element NM108 is incorrect. Expected value is 'II' when HIPAA Individual Identifier is mandated for use.,4,Error,005010X217,278 Res,NM108,Transaction(ID = '278')[1]/Loop(ID = '2000C')[1]/Loop(ID = '2010C')[1]/Segment(ID = 'NM1')[1]/Element(ID = '66')[1],Identification Code Qualifier,,2343
39393A1,0x39393A1,39393A1_278 Res,Found in 4010,Value of element NM108 is incorrect. Expected value is 'II' when HIPAA Individual Identifier is mandated for use.,4,Error,005010X217,278 Res,NM108,Transaction(ID = '278')[1]/Loop(ID = '2000D')[1]/Loop(ID = '2010D')[1]/Segment(ID = 'NM1')[1]/Element(ID = '66')[1],Identification Code Qualifier,,2369
39393A1,0x39393A1,39393A1_820,Found in 4010,Value of element ENT03 is incorrect. Expected value is 'II' when HIPAA Individual Identifier is mandated for use.,4,Error,005010X218,820,ENT03,"Transaction/Loop(ID=""2000B"")/Segment(ID=""ENT"")/Element(ID=""66"")",Identification Code Qualifier,,3161
39393A1,0x39393A1,39393A1_834,Found in 4010,Value of element NM108 is incorrect. Expected value is 'ZZ' when HIPAA Individual Identifier is mandated for use.,4,Error,005010X220,834,NM108,Transaction(ID = '834')[1]/Loop(ID = '2000')[1]/Loop(ID = '2100A')[1]/Segment(ID = 'NM1')[1]/Element(ID = '66')[1],Identification Code Qualifier,,3231
39393A1,0x39393A1,39393A1_834,Found in 4010,Value of element NM108 is incorrect. Expected value is 'ZZ' when HIPAA Individual Identifier is mandated for use.,4,Error,005010X220,834,NM108,Transaction(ID = '834')[1]/Loop(ID = '2000')[1]/Loop(ID = '2100F')[1]/Segment(ID = 'NM1')[1]/Element(ID = '66')[1],Identification Code Qualifier,,3417
39393A1,0x39393A1,39393A1_834,Found in 4010,Value of element NM108 is incorrect. Expected value is 'ZZ' when HIPAA Individual Identifier is mandated for use.,4,Error,005010X220,834,NM108,Transaction(ID = '834')[1]/Loop(ID = '2000')[1]/Loop(ID = '2100G')[1]/Segment(ID = 'NM1')[1]/Element(ID = '66')[1],Identification Code Qualifier,,3468
39393A1,0x39393A1,39393A1_835,Found in 4010,Value of element NM108 is incorrect. Expected value is ''II' when HIPAA Individual Identifier is mandated for use.,4,Error,005010X221,835,NM108,Transaction/Loop(ID = '2000')[1]/Loop(ID = '2100')[1]/Segment(ID = 'NM1')[1]/Element(ID = '66')[1],Identification Code Qualifier,,3919
39393A1,0x39393A1,39393A1_835,Found in 4010,Value of element NM108 is incorrect. Expected value is ''II' when HIPAA Individual Identifier is mandated for use.,4,Error,005010X221,835,NM108,Transaction/Loop(ID = '2000')[1]/Loop(ID = '2100')[1]/Segment(ID = 'NM1')[2]/Element(ID = '66')[1],Identification Code Qualifier,,3928
39393A1,0x39393A1,39393A1_835,Found in 4010,Value of element NM108 is incorrect. Expected value is ''II' when HIPAA Individual Identifier is mandated for use.,4,Error,005010X221,835,NM108,Transaction/Loop(ID = '2000')[1]/Loop(ID = '2100')[1]/Segment(ID = 'NM1')[7]/Element(ID = '66')[1],Identification Code Qualifier,,3966
39393A1,0x39393A1,39393A1_837,Found in 4010,Value of element NM108 is incorrect. Expected value is 'II' when HIPAA Individual Identifier is mandated for use. Segment [dpe.rec.gdl.id] is defined in the guideline at position [dpe.rec.gdl.sq].{br}{br}This error was detected at:{br}{tab}Segment Count: ,4,Error,005010X222,837,NM108,"Transaction/Loop(ID=""2000B"")/Loop(ID=""2010BA"")/Segment(ID=""NM1"")/Element(ID=""66"")",Identification Code Qualifier,,4427
39393A1,0x39393A1,39393A1_837,Found in 4010,Value of element NM108 is incorrect. Expected value is 'II' when HIPAA Individual Identifier is mandated for use. Segment [dpe.rec.gdl.id] is defined in the guideline at position [dpe.rec.gdl.sq].{br}{br}This error was detected at:{br}{tab}Segment Count: ,4,Error,005010X222,837,NM108,"Transaction/Loop(ID=""2000C"")/Loop(ID=""2300"")/Loop(ID=""2320"")/Loop(ID=""2330A"")/Segment(ID=""NM1"")/Element(ID=""66"")",Identification Code Qualifier,,4991
39393A1,0x39393A1,39393A1_837,Found in 4010,Value of element NM108 is incorrect. Expected value is 'II' when HIPAA Individual Identifier is mandated for use. Segment [dpe.rec.gdl.id] is defined in the guideline at position [dpe.rec.gdl.sq].{br}{br}This error was detected at:{br}{tab}Segment Count: ,4,Error,005010X223A1,837,NM108,Transaction(ID = '837')[1]/Loop(ID = '2000B')[1]/Loop(ID = '2010BA')[1]/Segment(ID = 'NM1')[1]/Element(ID = '66')[1],Identification Code Qualifier,,5601
39393A1,0x39393A1,39393A1_837,Found in 4010,Value of element NM108 is incorrect. Expected value is 'II' when HIPAA Individual Identifier is mandated for use.,4,Error,005010X223A1,837,NM108,Transaction(ID = '837')[1]/Loop(ID = '2000C')[1]/Loop(ID = '2300')[1]/Loop(ID = '2320')[1]/Loop(ID = '2330A')[1]/Segment(ID = 'NM1')[1]/Element(ID = '66')[1],Identification Code Qualifier,,6573
39393A1,0x39393A1,39393A1_837,Found in 4010,Value of element NM108 is incorrect. Expected value is 'II' when HIPAA Individual Identifier is mandated for use.,4,Error,005010X224A1,837,NM108,"Transaction/Loop(ID=""2000B"")/Loop(ID=""2010BA"")/Segment(ID=""NM1"")/Element(ID=""66"")",Identification Code Qualifier,,7020
39393A1,0x39393A1,39393A1_837,Found in 4010,Value of element NM108 is incorrect. Expected value is 'II' when HIPAA Individual Identifier is mandated for use.,4,Error,005010X224A1,837,NM108,"Transaction/Loop(ID=""2000C"")/Loop(ID=""2300"")/Loop(ID=""2320"")/Loop(ID=""2330A"")/Segment(ID=""NM1"")/Element(ID=""66"")",Identification Code Qualifier,,7329
39393A2,0x39393A2,39393A2_834,Found in 4010,"Value of element INS03 is incorrect. Expected value is '030' when BGN08  is '4'. 
Value of element INS03 is incorrect. Expected value is '030' when BGN08  is 'RX'.",4,Error,005010X220,834,INS03,Transaction(ID = '834')[1]/Loop(ID = '2000')[1]/Segment(ID = 'INS')[1]/Element(ID = '875')[1],Maintenance Type Code,,3210
39393A2,0x39393A2,39393A2_834,Found in 4010,Value of element HD01 is incorrect. Expected value is '030' when BGN08 is '4'.,4,Error,005010X220,834,HD01,Transaction(ID = '834')[1]/Loop(ID = '2000')[1]/Loop(ID = '2300')[1]/Segment(ID = 'HD')[1]/Element(ID = '875')[1],Maintenance Type Code,,3541
39393A2,0x39393A2,39393A2_276,,Value of element MN102 is incorrect. Expected value is '1' when HL04 is '0'.,4,Error,005010X212,276,NM102,"Transaction/Loop(ID=""2000D"")/Loop(ID=""2100D"")/Segment(ID=""NM1"")/Element(ID=""1065"")",Entity Type Qualifier,,1069
39393A2,0x39393A2,39393A2_278 Req,,Value of element UM01 is incorrect. Expected value is 'IN' when BHT06 is 'RU'.,4,Error,005010X217,278 Req,UM01,"Transaction/Loop(ID=""2000E"")/Segment(ID=""UM"")/Element(ID=""1525"")",Request Category Code,,1730
39393A2,0x39393A2,39393A2_278 Res,,Value of element UM01 is incorrect. Expected value is 'IN' when BHT06 is 'RU'.,4,Error,005010X217,278 Res,UM01,Transaction(ID = '278')[1]/Loop(ID = '2000E')[1]/Segment(ID = 'UM')[1]/Element(ID = '1525')[1],Request Category Code,,2396
39393A2,0x39393A2,39393A2_835,,Value of element DTM02 is incorrect. Expected value is  '19000101' when CLP02 is not '25'.,4,Error,005010X221,835,DTM02,Transaction/Loop(ID = '2000')[1]/Loop(ID = '2100')[1]/Segment(ID = 'DTM')[1]/Element(ID = '373')[1],Date,,4079
39393A2,0x39393A2,39393A2_835,,Value of element DTM02 is incorrect. Expected value is '19000101' when CLP02 is '25'.,2,Error,005010X221,835,DTM02,Transaction/Loop(ID = '2000')[1]/Loop(ID = '2100')[1]/Loop(ID = '2110')[1]/Segment(ID = 'DTM')[1]/Element(ID = '373')[1],Date,,4198
39393A3,0x39393A3,39393A3_270,Found in 4010,Value of element NM108 is incorrect. Expected value is '24' when NM101 is '36'.,2,Error,005010X279,270,NM108,Transaction(ID = '270')[1]/Loop(ID = '2000B')[1]/Loop(ID = '2100B')[1]/Segment(ID = 'NM1')[1]/Element(ID = '66')[1],Identification Code Qualifier,,34
39393A3,0x39393A3,39393A3_271,Found in 4010,Value of element NM108 is incorrect. Expected value is '24' when NM101 is '36'.,2,Error,005010X279,271,NM108,"Transaction/Loop(ID=""2000B"")/Loop(ID=""2100B"")/Segment(ID=""NM1"")/Element(ID=""66"")",Identification Code Qualifier,,487
39393A3,0x39393A3,39393A3_278 Req,Found in 4010,Value of element [dpe.rec.gdl.id][dpe.gdl.sq] is incorrect. Expected value is '[emp.ec_ExpValue]' when [dpe.rec.gdl.id][emp.ec_DepE_G_POS_0] is '[emp.ec_DepE_DVal]'. Segment [dpe.rec.gdl.id] is defined in the guideline at position [dpe.rec.gdl.sq].{br}{br,2,Error,005010X217,278 Req,NM102,"Transaction/Loop(ID=""2000B"")/Loop(ID=""2010B"")/Segment(ID=""NM1"")/Element(ID=""1065"")",Entity Type Qualifier,,1603
39393A3,0x39393A3,39393A3_278 Req,Found in 4010,Value of element PWK02 is incorrect. Expected value is 'AA' when PWK01 is 'P6'.,2,Error,005010X217,278 Req,PWK02,"Transaction/Loop(ID=""2000E"")/Segment(ID=""PWK"")/Element(ID=""756"")",Report Transmission Code,,1962
39393A3,0x39393A3,39393A3_278 Req,Found in 4010,Value of element [dpe.rec.gdl.id][dpe.gdl.sq] is incorrect. Expected value is '[emp.ec_ExpValue]' when [dpe.rec.gdl.id][emp.ec_DepE_G_POS_0] is '[emp.ec_DepE_DVal]'. Segment [dpe.rec.gdl.id] is defined in the guideline at position [dpe.rec.gdl.sq].{br}{br,2,Error,005010X217,278 Req,NM102,"Transaction/Loop(ID=""2000E"")/Loop(ID=""2010EA"")/Segment(ID=""NM1"")/Element(ID=""1065"")",Entity Type Qualifier,,1970
39393A3,0x39393A3,39393A3_278 Req,Found in 4010,Value of element [dpe.rec.gdl.id][dpe.gdl.sq] is incorrect. Expected value is '[emp.ec_ExpValue]' when [dpe.rec.gdl.id][emp.ec_DepE_G_POS_0] is '[emp.ec_DepE_DVal]'. Segment [dpe.rec.gdl.id] is defined in the guideline at position [dpe.rec.gdl.sq].{br}{br,2,Error,005010X217,278 Req,NM102,"Transaction/Loop(ID=""2000F"")/Loop(ID=""2010F"")/Segment(ID=""NM1"")/Element(ID=""1065"")",Entity Type Qualifier,,2211
39393A3,0x39393A3,39393A3_278 Res,Found in 4010,Value of element [dpe.rec.gdl.id][dpe.gdl.sq] is incorrect. Expected value is '[emp.ec_ExpValue]' when [dpe.rec.gdl.id][emp.ec_DepE_G_POS_0] is '[emp.ec_DepE_DVal]'. Segment [dpe.rec.gdl.id] is defined in the guideline at position [dpe.rec.gdl.sq].{br}{br,2,Error,005010X217,278 Res,NM102,Transaction(ID = '278')[1]/Loop(ID = '2000B')[1]/Loop(ID = '2010B')[1]/Segment(ID = 'NM1')[1]/Element(ID = '1065')[1],Entity Type Qualifier,,2319
39393A3,0x39393A3,39393A3_278 Res,Found in 4010,Value of element [dpe.rec.gdl.id][dpe.gdl.sq] is incorrect. Expected value is '[emp.ec_ExpValue]' when [dpe.rec.gdl.id][emp.ec_DepE_G_POS_0] is '[emp.ec_DepE_DVal]'. Segment [dpe.rec.gdl.id] is defined in the guideline at position [dpe.rec.gdl.sq].{br}{br,2,Error,005010X217,278 Res,NM102,Transaction(ID = '278')[1]/Loop(ID = '2000E')[1]/Loop(ID = '2010EA')[1]/Segment(ID = 'NM1')[1]/Element(ID = '1065')[1],Entity Type Qualifier,,2555
39393A3,0x39393A3,39393A3_278 Res,Found in 4010,Value of element [dpe.rec.gdl.id][dpe.gdl.sq] is incorrect. Expected value is '[emp.ec_ExpValue]' when [dpe.rec.gdl.id][emp.ec_DepE_G_POS_0] is '[emp.ec_DepE_DVal]'. Segment [dpe.rec.gdl.id] is defined in the guideline at position [dpe.rec.gdl.sq].{br}{br,2,Error,005010X217,278 Res,NM102,Transaction(ID = '278')[1]/Loop(ID = '2000F')[1]/Loop(ID = '2010FA')[1]/Segment(ID = 'NM1')[1]/Element(ID = '1065')[1],Entity Type Qualifier,,2859
39393A3,0x39393A3,39393A3_834,Found in 4010,Value of element INS02 is incorrect. Expected value is '18' when INS01 is 'Y'.,2,Error,005010X220,834,INS02,Transaction(ID = '834')[1]/Loop(ID = '2000')[1]/Segment(ID = 'INS')[1]/Element(ID = '1069')[1],Individual Relationship Code,,3209
39393A3,0x39393A3,39393A3_835,Found in 4010,Value of element BPR02 is incorrect. Expected value is '0' when BPR01 is 'H'.,2,Error,005010X221,835,BPR02,Transaction/Segment(ID = 'BPR')[1]/Element(ID = '782')[1],Monetary Amount,,3664
39393A3,0x39393A3,39393A3_835,Found in 4010,Value of element BPR04 is incorrect. Expected value is 'NON' when BPR01='H'.,2,Error,005010X221,835,BPR04,Transaction/Segment(ID = 'BPR')[1]/Element(ID = '591')[1],Payment Method Code,,3665
39393A3,0x39393A3,39393A3_820,,Value of element BPR04 is incorrect. Expected value is 'NON' when BPR01 is 'I'.,2,Error,005010X218,820,BPR04,"Transaction/Segment(ID=""BPR"")/Element(ID=""591"")",Payment Method Code,,2977
39393A3,0x39393A3,39393A3_837,,"Value of element DTP02 is incorrect. Expected value is 'D8' when DTP01 is '360'. 
Value of element DTP02 is incorrect. Expected value is 'D8' when DTP01 is '361'.",2,Error,005010X222,837,DTP02,"Transaction/Loop(ID=""2000C"")/Loop(ID=""2300"")/Segment(ID=""DTP"")[9]/Element(ID=""1250"")",Date Time Period Format Qualifier,,4563
39393A3,0x39393A3,39393A3_837,,Value of element DTP02 is incorrect. Expected value is 'RD8' when DTP01 is '314'.,2,Error,005010X222,837,DTP02,"Transaction/Loop(ID=""2000C"")/Loop(ID=""2300"")/Segment(ID=""DTP"")[9]/Element(ID=""1250"")",Date Time Period Format Qualifier,,4564
39393A4,0x39393A4,39393A4_835,,Value of element MIA01 is incorrect. Expected value is 0.,2,Error,005010X221,835,MIA01,Transaction/Loop(ID = '2000')[1]/Loop(ID = '2100')[1]/Segment(ID = 'MIA')[1]/Element(ID = '380')[1],Quantity,,3971
39393A4,0x39393A4,39393A4_837,,Value of element DN104 is incorrect. Expected value is 'Y'.,2,Error,005010X224A1,837,DN104,"Transaction/Loop(ID=""2000C"")/Loop(ID=""2300"")/Segment(ID=""DN1"")/Element(ID=""352"")",Description,,7131
39393A5,0x39393A5,39393A5_834,Found in 4010,Value of element LX01 is incorrect. Expected value is '[emp.erd]' - count of LX segment within current loop 2300.,2,Error,005010X220,834,LX01,Transaction(ID = '834')[1]/Loop(ID = '2000')[1]/Loop(ID = '2300')[1]/Loop(ID = '2310')[1]/Segment(ID = 'LX')[1]/Element(ID = '554')[1],Assigned Number,,3555
39393A5,0x39393A5,39393A5_834,Found in 4010,Value of element LX01 is incorrect. Expected value is '[emp.erd]' - count of LX segment within current loop LS.,2,Error,005010X220,834,LX01,Transaction(ID = '834')[1]/Loop(ID = '2000')[1]/Loop(ID = 'LS')[1]/Loop(ID = '2700')[1]/Segment(ID = 'LX')[1]/Element(ID = '554')[1],Assigned Number,,3651
39393A6,0x39393A6,39393A6_820,Found in 4010,Value of element ENT01 is incorrect. Expected value is '[emp.erd]' - count of ENT segment within transaction.,2,Error,005010X218,820,ENT01,"Transaction/Loop(ID=""2000A"")/Segment(ID=""ENT"")/Element(ID=""554"")",Assigned Number,,3125
39393A6,0x39393A6,39393A6_820,Found in 4010,Value of element IT01 is incorrect. Expected value is '[emp.erd]' - count of IT1segment within transaction.,2,Error,005010X218,820,IT101,"Transaction/Loop(ID=""2000A"")/Loop(ID=""2300A"")/Loop(ID=""2310A"")/Segment(ID=""IT1"")/Element(ID=""350"")",Assigned Identification,,3148
39393A6,0x39393A6,39393A6_820,Found in 4010,Value of element SLN01 is incorrect. Expected value is '[emp.erd]' - count of SLN segment within transaction.,2,Error,005010X218,820,SLN01,"Transaction/Loop(ID=""2000A"")/Loop(ID=""2300A"")/Loop(ID=""2310A"")/Loop(ID=""2315A"")/Segment(ID=""SLN"")/Element(ID=""350"")",Assigned Identification,,3152
39393A6,0x39393A6,39393A6_820,Found in 4010,Value of element ENT01 is incorrect. Expected value is '[emp.erd]' - count of ENT segment within transaction.,2,Error,005010X218,820,ENT01,"Transaction/Loop(ID=""2000B"")/Segment(ID=""ENT"")/Element(ID=""554"")",Assigned Number,,3159
39393A7,0x39393A7,39393A7_270,Found in 4010,Value of element INS17 is incorrect. Expected value is Birth Sequence Number (up to two digits).,2,Error,005010X279,270,INS17,Transaction(ID = '270')[1]/Loop(ID = '2000C')[1]/Loop(ID = '2100C')[1]/Segment(ID = 'INS')[1]/Element(ID = '1470')[1],Number,,138
39393A7,0x39393A7,39393A7_270,Found in 4010,Value of element INS17 is incorrect. Expected value is Birth Sequence Number (up to two digits).,2,Error,005010X279,270,INS17,Transaction(ID = '270')[1]/Loop(ID = '2000D')[1]/Loop(ID = '2100D')[1]/Segment(ID = 'INS')[1]/Element(ID = '1470')[1],Number,,313
39393A7,0x39393A7,39393A7_271,,Value of element INS17 is incorrect. Expected value is Birth Sequence Number (up to two digits).,2,Error,005010X279,271,INS17,"Transaction/Loop(ID=""2000C"")/Loop(ID=""2100C"")/Segment(ID=""INS"")/Element(ID=""1470"")",Number,,560
39393A7,0x39393A7,39393A7_271,,Value of element INS17 is incorrect. Expected value is Birth Sequence Number (up to two digits).,2,Error,005010X279,271,INS17,"Transaction/Loop(ID=""2000D"")/Loop(ID=""2100D"")/Segment(ID=""INS"")/Element(ID=""1470"")",Number,,808
39393A7,0x39393A7,39393A7_278 Req,,Value of element INS17 is incorrect. Expected value is Birth Sequence Number (up to two digits).,2,Error,005010X217,278 Req,INS17,"Transaction/Loop(ID=""2000D"")/Loop(ID=""2010D"")/Segment(ID=""INS"")/Element(ID=""1470"")",Number,,1724
39393A7,0x39393A7,39393A7_278 Res,,Value of element INS17 is incorrect. Expected value is Birth Sequence Number (up to two digits).,2,Error,005010X217,278 Res,INS17,Transaction(ID = '278')[1]/Loop(ID = '2000D')[1]/Loop(ID = '2010D')[1]/Segment(ID = 'INS')[1]/Element(ID = '1470')[1],Number,,2389
39393A7,0x39393A7,39393A7_834,,Value of element INS17 is incorrect. Expected value is Birth Sequence Number (up to two digits).,2,Error,005010X220,834,INS17,Transaction(ID = '834')[1]/Loop(ID = '2000')[1]/Segment(ID = 'INS')[1]/Element(ID = '1470')[1],Number,,3219
39393A8,0x39393A8,39393A8_820,Found in 4010,Value of element BPR07 is incorrect. Expected value is Canadian Bank Branch and Institution Number (format is '8 digits') when BPR06='04'.,2,Error,005010X218,820,BPR07,"Transaction/Segment(ID=""BPR"")/Element(ID=""507"")",(DFI) Identification Number,,2983
39393A8,0x39393A8,39393A8_820,Found in 4010,Value of element BPR13 is incorrect. Expected value is Canadian Bank Branch and Institution Number (format is '8 digits') when BPR12='04'.,2,Error,005010X218,820,BPR13,"Transaction/Segment(ID=""BPR"")/Element(ID=""507"")[2]",(DFI) Identification Number,,2996
